CAN;Ontario;Durham;Denis O'Connor Catholic High School;HighSchool;;
CAN;Ontario;Durham;Durham High School;HighSchool;;
CAN;Ontario;Durham;S. J. Donevan Collegiate High School;HighSchool;;
CAN;Ontario;Durham;Valley View High School;HighSchool;;
CAN;Ontario;Dutton;Dutton High School;HighSchool;;
CAN;Ontario;Eagle River;Eagle River High School;HighSchool;;
CAN;Ontario;Ear Falls;Northern Eagle High School;HighSchool;;
CAN;Ontario;Eganville;Eganville District High School;HighSchool;;
CAN;Ontario;Eganville;St. James High School;HighSchool;;
CAN;Ontario;Elgin;Elgin High School;HighSchool;;
CAN;Ontario;Elgin;Rideau District High School;HighSchool;;
CAN;Ontario;Elliot Lake;Adult Education High School;HighSchool;;
CAN;Ontario;Elliot Lake;Elliot Lake High School;HighSchool;;
CAN;Ontario;Elliot Lake;Villa Francaise Jeunes High School;HighSchool;;
CAN;Ontario;Elliot Lake;Westhill Junior High School;HighSchool;;
CAN;Ontario;Elmira;Elmira District Secondary High School;HighSchool;;
CAN;Ontario;Elmvale;Elmvale District High School;HighSchool;;
CAN;Ontario;Englehart;Englehart High School;HighSchool;;
CAN;Ontario;Erin;Erin District High School;HighSchool;;
CAN;Ontario;Espanola;Espanola High School;HighSchool;;
CAN;Ontario;Essex;Essex High School;HighSchool;;
CAN;Ontario;Etobicoke;Albion Heights Junior High School;HighSchool;;
CAN;Ontario;Etobicoke;Alderwood Collegiate Institute High School;HighSchool;;
CAN;Ontario;Etobicoke;Bishop Allen High School;HighSchool;;
CAN;Ontario;Etobicoke;Central High School;HighSchool;;
CAN;Ontario;Etobicoke;Dixon Grove High School;HighSchool;;
CAN;Ontario;Etobicoke;Dixon Grove Junior High School;HighSchool;;
CAN;Ontario;Etobicoke;Eatonville Junior High School;HighSchool;;
CAN;Ontario;Etobicoke;Father John Redmond High School;HighSchool;;
CAN;Ontario;Etobicoke;Governor's Harbour High School;HighSchool;;
CAN;Ontario;Etobicoke;Johnson High School;HighSchool;;
CAN;Ontario;Etobicoke;Kipling Collegiate High School;HighSchool;;
CAN;Ontario;Etobicoke;Lakeshore Collegiate High School;HighSchool;;
CAN;Ontario;Etobicoke;Merit Collegiate High School;HighSchool;;
CAN;Ontario;Etobicoke;Michael Power St. Joseph High School;HighSchool;;
CAN;Ontario;Etobicoke;North Albion Collegiate High School;HighSchool;;
CAN;Ontario;Etobicoke;Parkfield Junior High School;HighSchool;;
CAN;Ontario;Etobicoke;See High School;HighSchool;;
CAN;Ontario;Etobicoke;St. Angelas High School;HighSchool;;
CAN;Ontario;Etobicoke;Wedgewood Junior High School;HighSchool;;
CAN;Ontario;Etobicoke;Westway Junior High School;HighSchool;;
CAN;Ontario;Etobicoke;Westway Secondary High School;HighSchool;;
CAN;Ontario;Exeter;South Huron High School;HighSchool;;
CAN;Ontario;Fenelon Falls;Fenelon Falls Secondary High School;HighSchool;;
CAN;Ontario;Fergus;Centre Wellington High School;HighSchool;;
CAN;Ontario;Fergus;Fergus High School;HighSchool;;
CAN;Ontario;Fergus;Wellington High School;HighSchool;;
CAN;Ontario;Finch;Finch High School;HighSchool;;
CAN;Ontario;Finch;North Stormont High School;HighSchool;;
CAN;Ontario;Flesherton;Dundalk District High School;HighSchool;;
CAN;Ontario;Flesherton;Flesherton High School;HighSchool;;
CAN;Ontario;Flinton;Flinton High School;HighSchool;;
CAN;Ontario;Fonthill;E. L. Crossley High School;HighSchool;;
CAN;Ontario;Fonthill;Notre Dame High School;HighSchool;;
CAN;Ontario;Fonthill;Thorold Fonthill High School;HighSchool;;
CAN;Ontario;Fonthill;Wainfleet High School;HighSchool;;
CAN;Ontario;Forest;Forest District High School;HighSchool;;
CAN;Ontario;Forest;Kinnwood Central High School;HighSchool;;
CAN;Ontario;Forest;North Lambton High School;HighSchool;;
CAN;Ontario;Four Wing;Four Wing High School;HighSchool;;
CAN;Ontario;Four Wing;Our Lady Queen of Peace High School;HighSchool;;
CAN;Ontario;Ft. Erie;Ft. Erie Secondary High School;HighSchool;;
CAN;Ontario;Ft. Erie;Niagara Christian High School;HighSchool;;
CAN;Ontario;Ft. Erie;St. Michael High School;HighSchool;;
CAN;Ontario;Ft. Frances;Ft. Frances High School;HighSchool;;
CAN;Ontario;Galt;Southwood High School;HighSchool;;
CAN;Ontario;Gananoque;Gananoque High School;HighSchool;;
CAN;Ontario;Georgetown;Gary Allan High School;HighSchool;;
CAN;Ontario;Georgetown;Georgetown High School;HighSchool;;
CAN;Ontario;Georgetown;Macondomonian District High School;HighSchool;;
CAN;Ontario;Geraldton;Geraldton Composite High School;HighSchool;;
CAN;Ontario;Geraldton;Nakina High School;HighSchool;;
CAN;Ontario;Glencoe;Glencoe District High School;HighSchool;;
CAN;Ontario;Gloucester;Colonel By High School;HighSchool;;
CAN;Ontario;Gloucester;Gloucester High School;HighSchool;;
CAN;Ontario;Gloucester;Lester B. Pearson High School;HighSchool;;
CAN;Ontario;Gloucester;St. Nicholas Adult High School;HighSchool;;
CAN;Ontario;Gore Bay;Gore Bay High School;HighSchool;;
CAN;Ontario;Gormley;St. Robert's High School;HighSchool;;
CAN;Ontario;Gravenhurst;Fair Bank Memorial High School;HighSchool;;
CAN;Ontario;Gravenhurst;Gravenhurst High School;HighSchool;;
CAN;Ontario;Grimsby;Grimsby High School;HighSchool;;
CAN;Ontario;Guelph;Bishop McDonell High School;HighSchool;;
CAN;Ontario;Guelph;Centennial High School;HighSchool;;
CAN;Ontario;Guelph;Central Junior High School;HighSchool;;
CAN;Ontario;Guelph;College Heights High School;HighSchool;;
CAN;Ontario;Guelph;Emmanuel Christian High School;HighSchool;;
CAN;Ontario;Guelph;Guelph High School;HighSchool;;
CAN;Ontario;Guelph;King George Junior High School;HighSchool;;
CAN;Ontario;Guelph;Loretto Secondary High School;HighSchool;;
CAN;Ontario;Guelph;Lourdes High School;HighSchool;;
CAN;Ontario;Guelph;Notre Dame High School;HighSchool;;
CAN;Ontario;Guelph;St. James High School;HighSchool;;
CAN;Ontario;Hagersville;Hagersville Secondary High School;HighSchool;;
CAN;Ontario;Haileybury;Fatima High School;HighSchool;;
CAN;Ontario;Haileybury;Haileybury High School;HighSchool;;
CAN;Ontario;Haliburton;Dysart High School;HighSchool;;
CAN;Ontario;Haliburton;Highlands Secondary High School;HighSchool;;
CAN;Ontario;Hamilton;Agnes Mcphail High School;HighSchool;;
CAN;Ontario;Hamilton;Ainslie Wood High School;HighSchool;;
CAN;Ontario;Hamilton;Albion High School;HighSchool;;
CAN;Ontario;Hamilton;Barton High School;HighSchool;;
CAN;Ontario;Hamilton;Bishop Ryan High School;HighSchool;;
CAN;Ontario;Hamilton;Caledon High School;HighSchool;;
CAN;Ontario;Hamilton;Cathedral High School;HighSchool;;
CAN;Ontario;Hamilton;Columbia High School;HighSchool;;
CAN;Ontario;Hamilton;Dalewood Junior High School;HighSchool;;
CAN;Ontario;Hamilton;Eastmount Park High School;HighSchool;;
CAN;Ontario;Hamilton;Georges P. Vanier High School;HighSchool;;
CAN;Ontario;Hamilton;Glendale High School;HighSchool;;
CAN;Ontario;Hamilton;Guido De Bres High School;HighSchool;;
CAN;Ontario;Hamilton;Hamilton Technical Institute High School;HighSchool;;
CAN;Ontario;Hamilton;Heron High School;HighSchool;;
CAN;Ontario;Hamilton;Hill Park High School;HighSchool;;
CAN;Ontario;Hamilton;Hillfield-Strathallan High School;HighSchool;;
CAN;Ontario;Hamilton;Kelving High School;HighSchool;;
CAN;Ontario;Hamilton;Mother Teresa High School;HighSchool;;
CAN;Ontario;Hamilton;Notre Dame High School;HighSchool;;
CAN;Ontario;Hamilton;Parkview High School;HighSchool;;
CAN;Ontario;Hamilton;Saltfleet District High School;HighSchool;;
CAN;Ontario;Hamilton;Scott Park High School;HighSchool;;
CAN;Ontario;Hamilton;Sherwood High School;HighSchool;;
CAN;Ontario;Hamilton;Sir Allan Macnab High School;HighSchool;;
CAN;Ontario;Hamilton;Sir John A. MacDonald High School;HighSchool;;
CAN;Ontario;Hamilton;Sir Wilfrid Laurier High School;HighSchool;;
CAN;Ontario;Hamilton;Southmount High School;HighSchool;;
CAN;Ontario;Hamilton;St. Charles High School;HighSchool;;
CAN;Ontario;Hamilton;St. Jean De Brebeuf High School;HighSchool;;
CAN;Ontario;Hamilton;St. Marguerite D'Youville High School;HighSchool;;
CAN;Ontario;Hamilton;St. Mary's High School;HighSchool;;
CAN;Ontario;Hamilton;Westdale High School;HighSchool;;
CAN;Ontario;Hamilton;Westmount High School;HighSchool;;
CAN;Ontario;Hammond;St. Francis High School;HighSchool;;
CAN;Ontario;Hanmer;Ecole Secondaire Hanmer High School;HighSchool;;
CAN;Ontario;Hanover;Diefenbaker High School;HighSchool;;
CAN;Ontario;Hanover;Hanover District High School;HighSchool;;
CAN;Ontario;Harriston;Harriston High School;HighSchool;;
CAN;Ontario;Harrow;Harrow High School;HighSchool;;
CAN;Ontario;Havelock;Havelock District High School;HighSchool;;
CAN;Ontario;Hawkesbury;Hawkesbury High School;HighSchool;;
CAN;Ontario;Hearst;Hearst High School;HighSchool;;
CAN;Ontario;Hearst;Hornepayne High School;HighSchool;;
CAN;Ontario;Huntsville;Huntsville High School;HighSchool;;
CAN;Ontario;Ignace;Ignace High School;HighSchool;;
CAN;Ontario;Ingersoll;Ingersoll High School;HighSchool;;
CAN;Ontario;Ingleside;Osnabruck High School;HighSchool;;
CAN;Ontario;Iroquois;Iroquois High School;HighSchool;;
CAN;Ontario;Iroquois;Seaway High School;HighSchool;;
CAN;Ontario;Iroquois Falls;Iroquois Falls High School;HighSchool;;
CAN;Ontario;Iroquois Falls;Peletier High School;HighSchool;;
CAN;Ontario;Kanata;A. Y. Jackson High School;HighSchool;;
CAN;Ontario;Kanata;All Saints Middle High School;HighSchool;;
CAN;Ontario;Kanata;Earl of March High School;HighSchool;;
CAN;Ontario;Kanata;Frederick Banting Alternate High School;HighSchool;;
CAN;Ontario;Kanata;Trinity High School;HighSchool;;
CAN;Ontario;Kapuskasing;Alternative Ed High School;HighSchool;;
CAN;Ontario;Kapuskasing;Cite' Des Jeunes High School;HighSchool;;
CAN;Ontario;Kapuskasing;Kapuskasing District High School;HighSchool;;
CAN;Ontario;Kemptville;Mountain District High School;HighSchool;;
CAN;Ontario;Kemptville;North Grenville High School;HighSchool;;
CAN;Ontario;Kemptville;South Branch High School;HighSchool;;
CAN;Ontario;Kemptville;St. Michael Catholic High School;HighSchool;;
CAN;Ontario;Kenora;Beaver Brae High School;HighSchool;;
CAN;Ontario;Kenora;Kenora Keewatin District High School;HighSchool;;
CAN;Ontario;Kenora;Lakewood High School;HighSchool;;
CAN;Ontario;Kenora;St. Thomas Aquinas High School;HighSchool;;
CAN;Ontario;Keswick;Keswick High School;HighSchool;;
CAN;Ontario;Keswick;Tennyson Junior High School;HighSchool;;
CAN;Ontario;Killaloe;St. Andrew's High School;HighSchool;;
CAN;Ontario;Kincardine;Kincardine & District Secondary High School;HighSchool;;
CAN;Ontario;King City;King City High School;HighSchool;;
CAN;Ontario;King City;King City Junior High School;HighSchool;;
CAN;Ontario;Kingston;Collins Bay High School;HighSchool;;
CAN;Ontario;Kingston;Ernesttown High School;HighSchool;;
CAN;Ontario;Kingston;Holy Cross High School;HighSchool;;
CAN;Ontario;Kingston;Kingston Technical High School;HighSchool;;
CAN;Ontario;Kingston;Marie-Rivier High School;HighSchool;;
CAN;Ontario;Kingston;Queen Elizabeth Collegiate & Vocational High School;HighSchool;;
CAN;Ontario;Kingston;Regiopolis-Notre Dame High School;HighSchool;;
CAN;Ontario;Kingston;Sydenham High School;HighSchool;;
CAN;Ontario;Kingston;West Kings District High School;HighSchool;;
CAN;Ontario;Kingsville;Kingsville High School;HighSchool;;
CAN;Ontario;Kirkland Lake;Ecole Secondaire Jean-Vanier High School;HighSchool;;
CAN;Ontario;Kitchener;Grand River Collegiate High School;HighSchool;;
CAN;Ontario;Kitchener;Resurrection High School;HighSchool;;
CAN;Ontario;Kitchener;Rockway Mennonite High School;HighSchool;;
CAN;Ontario;Kitchener;St. Jerome's High School;HighSchool;;
CAN;Ontario;Kitchener;St. Marys High School;HighSchool;;
CAN;Ontario;Kitchener;St.Paul High School;HighSchool;;
CAN;Ontario;Langton;Valley Heights Secondary High School;HighSchool;;
CAN;Ontario;Lasalle;St. Thomas Of Villanova High School;HighSchool;;
CAN;Ontario;Lasalle;Villanova High School;HighSchool;;
CAN;Ontario;Lasalle;Western High School;HighSchool;;
CAN;Ontario;Leamington;Cardinal Carter High School;HighSchool;;
CAN;Ontario;Leamington;Leamington High School;HighSchool;;
CAN;Ontario;Levack;Levack District High School;HighSchool;;
CAN;Ontario;Lindsay;Central High School;HighSchool;;
CAN;Ontario;Lindsay;Weldon Secondary High School;HighSchool;;
CAN;Ontario;Lion's Head;Bruce Peninsula District High School;HighSchool;;
CAN;Ontario;Listowel;Listowel District High School;HighSchool;;
CAN;Ontario;Listowel;Milverton District High School;HighSchool;;
CAN;Ontario;Little Current;Little Current High School;HighSchool;;
CAN;Ontario;Lively;Lively District High School;HighSchool;;
CAN;Ontario;London;Arthur Ford High School;HighSchool;;
CAN;Ontario;London;Banting High School;HighSchool;;
CAN;Ontario;London;Beal High School;HighSchool;;
CAN;Ontario;London;Bonaventure Meadows High School;HighSchool;;
CAN;Ontario;London;Catholic Central High School;HighSchool;;
CAN;Ontario;London;Central High School;HighSchool;;
CAN;Ontario;London;Catholic Central High School;HighSchool;;
CAN;Ontario;London;Central High School;HighSchool;;
CAN;Ontario;London;De La Salle High School;HighSchool;;
CAN;Ontario;London;Fanshawe High School;HighSchool;;
CAN;Ontario;London;Fraser High School;HighSchool;;
CAN;Ontario;London;John Paul II High School;HighSchool;;
CAN;Ontario;London;Kensal Park High School;HighSchool;;
CAN;Ontario;London;London Junior High School;HighSchool;;
CAN;Ontario;London;London Technical High School;HighSchool;;
CAN;Ontario;London;Lucas High School;HighSchool;;
CAN;Ontario;London;Medway High School;HighSchool;;
CAN;Ontario;London;Monseigneur Bruyere High School;HighSchool;;
CAN;Ontario;London;Oakridge High School;HighSchool;;
CAN;Ontario;London;Providence Reformed Collegiate High School;HighSchool;;
CAN;Ontario;London;Sir Adam Beck Collegiate High School;HighSchool;;
CAN;Ontario;London;Sir George Ross High School;HighSchool;;
CAN;Ontario;London;Sir Wilfrid Laurier High School;HighSchool;;
CAN;Ontario;London;St. Thomas Aquinas High School;HighSchool;;
CAN;Ontario;London;Thames High School;HighSchool;;
CAN;Ontario;London;Westminster High School;HighSchool;;
CAN;Ontario;Lucknow;Lucknow High School;HighSchool;;
CAN;Ontario;Mactier;Mactier High School;HighSchool;;
CAN;Ontario;Madoc;Centre Hastings Secondary High School;HighSchool;;
CAN;Ontario;Manotick;St. Mark High School;HighSchool;;
CAN;Ontario;Maple;Maple High School;HighSchool;;
CAN;Ontario;Marathon;Marathon High School;HighSchool;;
CAN;Ontario;Markdale;Chatsworth Continuation High School;HighSchool;;
CAN;Ontario;Markdale;Markdale Center Grey District High School;HighSchool;;
CAN;Ontario;Markham;Brother Andre High School;HighSchool;;
CAN;Ontario;Markham;Central Technical High School;HighSchool;;
CAN;Ontario;Markham;Father Michael McGivney High School;HighSchool;;
CAN;Ontario;Markham;Markham District High School;HighSchool;;
CAN;Ontario;Markham;Milliken Mills High School;HighSchool;;
CAN;Ontario;Markham;Pierre Elliott Trudeau High School;HighSchool;;
CAN;Ontario;Markham;St. Augustine Catholic High School;HighSchool;;
CAN;Ontario;Markham;St. Roberts Catholic High School;HighSchool;;
CAN;Ontario;Marmora;Marmora High School;HighSchool;;
CAN;Ontario;Maryhill;St. Boniface High School;HighSchool;;
CAN;Ontario;Massey;Seca Collegiate High School;HighSchool;;
CAN;Ontario;Massey;Vincent Massey High School;HighSchool;;
CAN;Ontario;Mattawa;F. J. McElligott High School;HighSchool;;
CAN;Ontario;Meaford;Georgian Bay Secondary High School;HighSchool;;
CAN;Ontario;Meaford;Meaford High School;HighSchool;;
CAN;Ontario;Melbourne;Melbourne High School;HighSchool;;
CAN;Ontario;Merlin;Merlin District High School;HighSchool;;
CAN;Ontario;Metcalfe;Osgoode Township High School;HighSchool;;
CAN;Ontario;Midland;Huronia Collegiate High School;HighSchool;;
CAN;Ontario;Midland;Midland-Penetang District High School;HighSchool;;
CAN;Ontario;Midland;St. Theresa's High School;HighSchool;;
CAN;Ontario;Milton;Bishop Reding High School;HighSchool;;
CAN;Ontario;Milton;E. C. Drury High School;HighSchool;;
CAN;Ontario;Milton;Milton District High School;HighSchool;;
CAN;Ontario;Mindemoya;Central Manitoulin High School;HighSchool;;
CAN;Ontario;Minden;Haliburton Secondary High School;HighSchool;;
CAN;Ontario;Minden;Minden High School;HighSchool;;
CAN;Ontario;Mississauga;Applewood Heights High School;HighSchool;;
CAN;Ontario;Mississauga;Ascension Of Our Lord High School;HighSchool;;
CAN;Ontario;Mississauga;Britannia High School;HighSchool;;
CAN;Ontario;Mississauga;Byngmount Senior High School;HighSchool;;
CAN;Ontario;Mississauga;Cawthra Park High School;HighSchool;;
CAN;Ontario;Mississauga;Clarkson High School;HighSchool;;
CAN;Ontario;Mississauga;Crawford Adventist High School;HighSchool;;
CAN;Ontario;Mississauga;Darcel High School;HighSchool;;
CAN;Ontario;Mississauga;Dolphin High School;HighSchool;;
CAN;Ontario;Mississauga;Erin Mills High School;HighSchool;;
CAN;Ontario;Mississauga;Erindale High School;HighSchool;;
CAN;Ontario;Mississauga;Fraser High School;HighSchool;;
CAN;Ontario;Mississauga;Freshwater Junior High School;HighSchool;;
CAN;Ontario;Mississauga;Glen Haven Junior High School;HighSchool;;
CAN;Ontario;Mississauga;Glenforest High School;HighSchool;;
CAN;Ontario;Mississauga;Hillside High School;HighSchool;;
CAN;Ontario;Mississauga;Hillside Junior High School;HighSchool;;
CAN;Ontario;Mississauga;Holy Name of Mary High School;HighSchool;;
CAN;Ontario;Mississauga;Indec South High School;HighSchool;;
CAN;Ontario;Mississauga;Iona High School;HighSchool;;
CAN;Ontario;Mississauga;Kennedy High School;HighSchool;;
CAN;Ontario;Mississauga;Linclon M. Alexander High School;HighSchool;;
CAN;Ontario;Mississauga;Loyola High School;HighSchool;;
CAN;Ontario;Mississauga;Meadowvale High School;HighSchool;;
CAN;Ontario;Mississauga;Meadowvale Junior High School;HighSchool;;
CAN;Ontario;Mississauga;Metropolitian Andrei High School;HighSchool;;
CAN;Ontario;Mississauga;Morning Star High School;HighSchool;;
CAN;Ontario;Mississauga;Our Lady of Mt. Carmel High School;HighSchool;;
CAN;Ontario;Mississauga;Pocock High School;HighSchool;;
CAN;Ontario;Mississauga;Port Credit High School;HighSchool;;
CAN;Ontario;Mississauga;Rick Hansen High School;HighSchool;;
CAN;Ontario;Mississauga;Rotherglen Monissori High School;HighSchool;;
CAN;Ontario;Mississauga;Ruth Thompson Junior High School;HighSchool;;
CAN;Ontario;Mississauga;San Antonio-Marianista High School;HighSchool;;
CAN;Ontario;Mississauga;South Peel High School;HighSchool;;
CAN;Ontario;Mississauga;St. Francis Xavier High School;HighSchool;;
CAN;Ontario;Mississauga;St. Herbert High School;HighSchool;;
CAN;Ontario;Mississauga;St. Ignatius Loyola Junior High School;HighSchool;;
CAN;Ontario;Mississauga;St. Joseph's High School;HighSchool;;
CAN;Ontario;Mississauga;St. Martin's High School;HighSchool;;
CAN;Ontario;Mississauga;St. Martin's Junior High School;HighSchool;;
CAN;Ontario;Mississauga;St. Paul Secondary High School;HighSchool;;
CAN;Ontario;Mississauga;St. Paul's Junior High School;HighSchool;;
CAN;Ontario;Mississauga;St. Timothy's High School;HighSchool;;
CAN;Ontario;Mississauga;Ste. Famille High School;HighSchool;;
CAN;Ontario;Mississauga;West Credit High School;HighSchool;;
CAN;Ontario;Mississauga;Westwood High School;HighSchool;;
CAN;Ontario;Mississauga;Wood Secondary High School;HighSchool;;
CAN;Ontario;Mississauga;Woodlands High School;HighSchool;;
CAN;Ontario;Mitchell;Mitchell District High School;HighSchool;;
CAN;Ontario;Moosonee;Bishop Belleau High School;HighSchool;;
CAN;Ontario;Moosonee;Northern Lights High School;HighSchool;;
CAN;Ontario;Morrisburg;Morrisburg High School;HighSchool;;
CAN;Ontario;Mt. Forest;District High School;HighSchool;;
CAN;Ontario;Napanee;Prince Charles High School;HighSchool;;
CAN;Ontario;Nepean;Confederation High School;HighSchool;;
CAN;Ontario;Nepean;J. S. Woodsworth High School;HighSchool;;
CAN;Ontario;Nepean;McCrae High School;HighSchool;;
CAN;Ontario;Nepean;Redeemer Christian High School;HighSchool;;
CAN;Ontario;Nepean;Sir Robert Borden High School;HighSchool;;
CAN;Ontario;Nepean;St. Nicholas High School;HighSchool;;
CAN;Ontario;Nepean;St. Paul's High School;HighSchool;;
CAN;Ontario;Nepean;St. Pius X High School;HighSchool;;
CAN;Ontario;Nepean;Wynwood High School;HighSchool;;
CAN;Ontario;New Hamburg;New Hamburg High School;HighSchool;;
CAN;Ontario;New Liskeard;Essm High School;HighSchool;;
CAN;Ontario;Newcastle;Clarke High School;HighSchool;;
CAN;Ontario;Newcastle;Newcastle High School;HighSchool;;
CAN;Ontario;Newcastle;Pines High School;HighSchool;;
CAN;Ontario;Newmarket;Denison High School;HighSchool;;
CAN;Ontario;Newmarket;Huron Heights High School;HighSchool;;
CAN;Ontario;Newmarket;Newmarket High School;HighSchool;;
CAN;Ontario;Newmarket;Sacred Heart High School;HighSchool;;
CAN;Ontario;Niagara Falls;A.N. Myer Secondary High School;HighSchool;;
CAN;Ontario;Niagara Falls;Lord Elgin High School;HighSchool;;
CAN;Ontario;Niagara Falls;North Hastings High School;HighSchool;;
CAN;Ontario;Niagara Falls;St. Ann's High School;HighSchool;;
CAN;Ontario;Niagara Falls;St. Michael High School;HighSchool;;
CAN;Ontario;Niagara Falls;St. Paul High School;HighSchool;;
CAN;Ontario;Niagara Falls;Victoria High School;HighSchool;;
CAN;Ontario;Niagara-on-the-lake;Eden High School;HighSchool;;
CAN;Ontario;Niagara-on-the-lake;Niagara District High School;HighSchool;;
CAN;Ontario;Noelville;French River District High School;HighSchool;;
CAN;Ontario;North Bay;Chippewa High School;HighSchool;;
CAN;Ontario;North Bay;Cite des Jeunes Junior High School;HighSchool;;
CAN;Ontario;North Bay;North Bay/Algonquin High School;HighSchool;;
CAN;Ontario;North Bay;St. Joseph-Scollard Hall High School;HighSchool;;
CAN;Ontario;North Bay;West Ferris High School;HighSchool;;
CAN;Ontario;North Bay;Widdifield High School;HighSchool;;
CAN;Ontario;North York;Bathurst Heights High School;HighSchool;;
CAN;Ontario;North York;Beattie High School;HighSchool;;
CAN;Ontario;North York;Bethesda Training Center High School;HighSchool;;
CAN;Ontario;North York;C. B. Parsons Junior High School;HighSchool;;
CAN;Ontario;North York;C. H. Best Junior High School;HighSchool;;
CAN;Ontario;North York;Centennial High School;HighSchool;;
CAN;Ontario;North York;Community Hebrew Academy of Toronto High School;HighSchool;;
CAN;Ontario;North York;Donview Heights Junior High School;HighSchool;;
CAN;Ontario;North York;Dufferin Heights Junior High School;HighSchool;;
CAN;Ontario;North York;Ecole Secondaire Etienne-Brule High School;HighSchool;;
CAN;Ontario;North York;Emery Junior High School;HighSchool;;
CAN;Ontario;North York;Fenside Public High School;HighSchool;;
CAN;Ontario;North York;Fisherville Junior High School;HighSchool;;
CAN;Ontario;North York;Highland Junior High School;HighSchool;;
CAN;Ontario;North York;Humber Summit High School;HighSchool;;
CAN;Ontario;North York;Marc Garneau High School;HighSchool;;
CAN;Ontario;North York;Newtonbrook High School;HighSchool;;
CAN;Ontario;North York;Newtonbrook Junior High School;HighSchool;;
CAN;Ontario;North York;Peoples Christian High School;HighSchool;;
CAN;Ontario;North York;Pierre Laporte Junior High School;HighSchool;;
CAN;Ontario;North York;Pleasant View Junior High School;HighSchool;;
CAN;Ontario;North York;R. J. Lang Junior High School;HighSchool;;
CAN;Ontario;North York;Sir Sanford High School;HighSchool;;
CAN;Ontario;North York;St. Basil-The-Great High School;HighSchool;;
CAN;Ontario;North York;St. Joseph's Morrow Park High School;HighSchool;;
CAN;Ontario;North York;Winfields Junior High School;HighSchool;;
CAN;Ontario;North York;Yorkland High School;HighSchool;;
CAN;Ontario;Norwich;Norwich District High School;HighSchool;;
CAN;Ontario;Norwich;Rehoboth Christian High School;HighSchool;;
CAN;Ontario;Norwood;Norwood High School;HighSchool;;
CAN;Ontario;Oakville;Abbey Park High School;HighSchool;;
CAN;Ontario;Oakville;Blakelock High School;HighSchool;;
CAN;Ontario;Oakville;General Wolfe High School;HighSchool;;
CAN;Ontario;Oakville;Iroquois Ridge High School;HighSchool;;
CAN;Ontario;Oakville;Oakville - Trafalgar High School;HighSchool;;
CAN;Ontario;Oakville;Oakville Christian High School;HighSchool;;
CAN;Ontario;Oakville;Perdue High School;HighSchool;;
CAN;Ontario;Oakville;Queen Elizabeth Park High School;HighSchool;;
CAN;Ontario;Oakville;St. Mildred's Lightbourn High School;HighSchool;;
CAN;Ontario;Oakville;Thomas Aquinas High School;HighSchool;;
CAN;Ontario;Oakville;White Oaks High School;HighSchool;;
CAN;Ontario;Odessa;Ernestown High School;HighSchool;;
CAN;Ontario;Odessa;Odessa High School;HighSchool;;
CAN;Ontario;Ohsweken;Kawenni:io/Gaweni:yo High School;HighSchool;;
CAN;Ontario;Orangeville;Grand Valley District High School;HighSchool;;
CAN;Ontario;Orillia;Craig High School;HighSchool;;
CAN;Ontario;Orillia;Fogarty High School;HighSchool;;
CAN;Ontario;Orillia;Twin Lakes Secondary High School;HighSchool;;
CAN;Ontario;Orleans;Garneau High School;HighSchool;;
CAN;Ontario;Orleans;Gisele-Lalonde High School;HighSchool;;
CAN;Ontario;Orleans;Sir Wilfrid Laurier High School;HighSchool;;
CAN;Ontario;Orleans;St. Peter Catholic High School;HighSchool;;
CAN;Ontario;Oshawa;Catholic High School;HighSchool;;
CAN;Ontario;Oshawa;Central High School;HighSchool;;
CAN;Ontario;Oshawa;Colpus High School;HighSchool;;
CAN;Ontario;Oshawa;Dase High School;HighSchool;;
CAN;Ontario;Oshawa;Donevan High School;HighSchool;;
CAN;Ontario;Oshawa;Dwyer High School;HighSchool;;
CAN;Ontario;Oshawa;General Vanier Secondary High School;HighSchool;;
CAN;Ontario;Oshawa;Lake Vista High School;HighSchool;;
CAN;Ontario;Oshawa;Orono High School;HighSchool;;
CAN;Ontario;Oshawa;Pereyma High School;HighSchool;;
CAN;Ontario;Oshawa;Queen Elizabeth High School;HighSchool;;
CAN;Ontario;Oshawa;Roberts High School;HighSchool;;
CAN;Ontario;Ottawa;300 Rochester Adult High School;HighSchool;;
CAN;Ontario;Ottawa;4 Wing Senior Secondary High School;HighSchool;;
CAN;Ontario;Ottawa;A. D. High School;HighSchool;;
CAN;Ontario;Ottawa;Adould High School;HighSchool;;
CAN;Ontario;Ottawa;Alternate High School;HighSchool;;
CAN;Ontario;Ottawa;Baden Senior High School;HighSchool;;
CAN;Ontario;Ottawa;Beatrice-Desloges Catholic High School;HighSchool;;
CAN;Ontario;Ottawa;Belcourt High School;HighSchool;;
CAN;Ontario;Ottawa;Bell High School;HighSchool;;
CAN;Ontario;Ottawa;Brookfield High School;HighSchool;;
CAN;Ontario;Ottawa;Canterbury High School;HighSchool;;
CAN;Ontario;Ottawa;Champlain High School;HighSchool;;
CAN;Ontario;Ottawa;Charlebois High School;HighSchool;;
CAN;Ontario;Ottawa;City High School;HighSchool;;
CAN;Ontario;Ottawa;Commerce High School;HighSchool;;
CAN;Ontario;Ottawa;Confederation High School;HighSchool;;
CAN;Ontario;Ottawa;Couvent De La Rue Rideau High School;HighSchool;;
CAN;Ontario;Ottawa;Couvent Notre Dame De Lourdes High School;HighSchool;;
CAN;Ontario;Ottawa;Couvent Notre-Dame Du Sa High School;HighSchool;;
