USA;Illinois;Joliet;University of Saint Francis;;
USA;Illinois;Chicago;;Vandercook College of Music;
USA;Illinois;Oak Park;;West Suburban College of Nursing ;
USA;Illinois;;Western Illinois University ;;
USA;Illinois;Wheaton;;Wheaton College;
USA;Iowa;Waterloo;;Allen College;
USA;Iowa;Clinton;Ashford University ;;
USA;Iowa;Algona;Briar Cliff University ;;
USA;Iowa;Newton;Buena Vista University ;;
USA;Iowa;Pella;;Central College;
USA;Iowa;Dubuque;;Clarke College;
USA;Iowa;Cedar Rapids;;Coe College;
USA;Iowa;Mount Vernon;;Cornell College;
USA;Iowa;Des Moines;Des Moines University-Osteopathic Medical Center;;
USA;Iowa;Epworth;;Divine Word College;
USA;Iowa;Sioux Center;;Dordt College;
USA;Iowa;Des Moines;Drake University ;;
USA;Iowa;Dubuque;;Emmaus Bible College;
USA;Iowa;Ankeny;;Faith Baptist Bible College & Theological Seminary ;
USA;Iowa;Lamoni;Graceland University;;
USA;Iowa;Des Moines;Grand View University ;;
USA;Iowa;Grinnell;;Grinnnell College;
USA;Iowa;Ames;Iowa State University ;;
USA;Iowa;Mt Pleasant;;Iowa Wesleyan College ;
USA;Iowa;Omaha;Kaplan University ;;
USA;Iowa;Dubuque;;Loras College ;
USA;Iowa;Decorah;;Luther College ;
USA;Iowa;Fairfield;Maharishi University of Management ;;
USA;Iowa;Des Moines;;Mercy College of Health Sciences ;
USA;Iowa;Sioux;;Morningside College;
USA;Iowa;Cedar Rapids;;Mount Mercy College;
USA;Iowa;Orange;;Northwestern College;
USA;Iowa;Davenport;;Palmer College of Chiropractic;
USA;Iowa;Davenport;Saint Ambrose University ;;
USA;Iowa;Indianola;;Simpson College ;
USA;Iowa;Dubuque;University of Dubuque;;
USA;Iowa;Iowa ;University of Iowa ;;
USA;Iowa;Cedar Falls;University of Northern Iowa;;
USA;Iowa;Waterloo;Upper Iowa University ;;
USA;Iowa;Forest ;;Waldorf College;
USA;Iowa;Waverly;;Wartburg College;
USA;Iowa;Dubuque;;Wartburg Theological Seminary ;
USA;Iowa;Oskaloosa;William Penn University ;;
USA;Kansas;Baldwin ;Baker University ;;
USA;Kansas;Atchison;;Benedictine College;
USA;Kansas;Lindsborg;;Bathany College;
USA;Kansas;North Newton;;Bethel College;
USA;Kansas;Shawnee;;Central Baptist Theological Seminary ;
USA;Kansas;McPherson;;Central Christian College of Kansas;
USA;Kansas;Kansas ;;Cleveland Chiropractic College;
USA;Kansas;;;Emmaus Bible College;
USA;Kansas;Hays;Fort Hays State University ;;
USA;Kansas;Wichita;Friends University ;;
USA;Kansas;Lawrence;Haskell Indian Nations University ;;
USA;Kansas;Manhattan;Kansas State University;;
USA;Kansas;Salina;;Kansas State University-Salina College of Technology & Aviation ;
USA;Kansas;Salina;Kansas Wesleyan University ;;
USA;Kansas;Manhattan;;Manhatten Christian College;
USA;Kansas;McPherson;;McPherson College;
USA;Kansas;Olathe;;MidAmerica Nazarene College;
USA;Kansas;Wichita;Newman University ;;
USA;Kansas;Ottawa;Ottawa University;;
USA;Kansas;Pittsburg;Pittsburg University ;;
USA;Kansas;Winfield;;Southwestern College;
USA;Kansas;Sterling;;Sterling College;
USA;Kansas;Hillsboro;;Tabor College;
USA;Kansas;Ft. Leavenworth;;United States Army Command & General Staff Collge;
USA;Kansas;Lawrence;University of Kansas;;
USA;Kansas;Kansas;University of Kansas Medical Center;;
USA;Kansas;Leavenworth;University of Saint Mary;;
USA;Kansas;Topeka;Washburn University ;;
USA;Kansas;Wichita;Wichita State University;;
USA;Kentucky;Pippa Passes;;Alice Lloyd College;
USA;Kentucky;Wilmore;;Asbury College;
USA;Kentucky;Wilmore;;Asbury Theological Seminary ;
USA;Kentucky;Louisville;Bellarmine University ;;
USA;Kentucky;Berea;;Berea College;
USA;Kentucky;Owensboro;Brescial University ;;
USA;Kentucky;Campbellsville;Campbellsville University;;
USA;Kentucky;Danville;;Centre College;
USA;Kentucky;Pineville;;Clear Creek Baptist Bible College;
USA;Kentucky;Richmond;Eastern Kentucky University;;
USA;Kentucky;Georgetown;;Goergetown College ;
USA;Kentucky;Grayson;Kentucky Christian University ;;
USA;Kentucky;Jackson;;Kentucky mountain Bible College;
USA;Kentucky;Frankfort;Kentucky State University ;;
USA;Kentucky;Owensboro;;Kentucky Wesleyan College;
USA;Kentucky;Lexington;;Lexinton Theological Seminary ;
USA;Kentucky;Columbia;;Lindsey Wilson College;
USA;Kentucky;Russellville;;Mid-Continent College;
USA;Kentucky;Midway;;Midway College;
USA;Kentucky;Morehead;Morehead State University ;;
USA;Kentucky;Murray;Murry State University ;;
USA;Kentucky;Highland Heights;Northern Kentucky University ;;
USA;Kentucky;Pikeville;;Pikeville College;
USA;Kentucky;St Catharine;;Saint Catharine College;
USA;Kentucky;Louisville;;Southern Baptist Theological Seminary ;
USA;Kentucky;Louisville;Spalding University ;;
USA;Kentucky;Louisville;Sullivan University ;;
USA;Kentucky;Crestview Hills;;Thomas More College;
USA;Kentucky;Lexington;Transylvania University ;;
USA;Kentucky;Barbourville;;Union College;
USA;Kentucky;Lexington;University of Kentucky;;
USA;Kentucky;Louisville;University of Louisville;;
USA;Kentucky;Williamsburg;University of the Cumberlands;;
USA;Kentucky;Bowling Green;Western Kentucky University ;;
USA;Louisiana;Shreveport;;Centenary College of Louisiana;
USA;Louisiana;New Orleans;Dillard University ;;
USA;Louisiana;Grambling;Grambling State University ;;
USA;Louisiana;Pineville;;Louisiana College;
USA;Louisiana;Baton Rouge;Louisiana State University System;;
USA;Louisiana;Alexandria;Louisiana State University Alexandria;;
USA;Louisiana;Baton Rouge;Louisiana State University Baton Rouge ;;
USA;Louisiana;Shreveport;Louisiana State University Health Sciences Center;;
USA;Louisiana;Shreveport;Louisiana State University Shreveport;;
USA;Louisiana;New Orleans;University of New Orleans;;
USA;Louisiana;Ruston;Louisiana Tech University ;;
USA;Louisiana;New Orleans;Loyola University New Orleans ;;
USA;Louisiana;Lake Charles;McNeese State University ;;
USA;Louisiana;Thibodaux;Nicholls State University ;;
USA;Louisiana;New Orleans;;New Orleans Baptist Theological Seminary ;
USA;Louisiana;Natchitoches;Northewestern State University of Louisiana ;;
USA;Louisiana;New Orleans;;Our Lady of Holy Cross College;
USA;Louisiana;Baton Rouge;;Our Lady of the Lake College;
USA;Louisiana;Hammond;Southeastern Louisiana University ;;
USA;Louisiana;Baton Rouge;Southern University System ;;
USA;Louisiana;Baton Rouge;Southern University Baton Rouge;;
USA;Louisiana;New Orleans;Southern University New Orleans;;
USA;Louisiana;New Orleans;Tulane University ;;
USA;Louisiana;Baton Rouge;University of Louisiana System ;;http://www.ulsystem.net/
USA;Louisiana;Monroe;University of Louisiana at Monroe;;
USA;Louisiana;Lafayette;University of Louisiana Lafayette;;
USA;Louisiana;New Orleans;Xavier University of Louisiana ;;
USA;Maryland;Baltimore;Baltimore Hebrew University;;
USA;Maryland;Baltimore;;Baltimore International College;
USA;Maryland;Bowie;Bowie State University ;;
USA;Maryland;Laurel;;Capitol College;
USA;Maryland;Wye Mills;;Chesapeake College;
USA;Maryland;Baltimore;;College of Notre Dame of Maryland ;
USA;Maryland;Takoma Park;;Columbia Union College;
USA;Maryland;Baltimore;Coppin State University ;;
USA;Maryland;Baltimore;;Goucher College;
USA;Maryland;Frostburg;Frostburg State University;;
USA;Maryland;Frederick;;Hood College;
USA;Maryland;Baltimore;Johns Hopkins University;;
USA;Maryland;Baltimore;;Loyola College;
USA;Maryland;Baltimore;;Maryland Institute, College of Art;
USA;Maryland;Westminster;;McDaniel College;
USA;Maryland;Baltimore;Morgan State University ;;
USA;Maryland;Emmitsburg;Mount Saint Mary's University ;;
USA;Maryland;Silver Spring;;National Labor College;
USA;Maryland;Annapolis;;Saint John's College-Annapolis ;
USA;Maryland;Maryland;;Saint John's College of Maryland;
USA;Maryland;Baltimore;Saint Mary's Seminary & University;;
USA;Maryland;Salisbury;Salisbury University ;;
USA;Maryland;Baltimore;;Soujourner-Douglass College;
USA;Maryland;Laurel;;Tai Sophia Institute ;
USA;Maryland;Towson;Towson University ;;
USA;Maryland;Bethesda;The Uniformed Services University of the Health Sciences;;
USA;Maryland;;;United States Naval Academy;
USA;Maryland;Baltimore;University of Baltimore ;;
USA;Maryland;Baltimore;University of Maryland System;;
USA;Maryland;Baltimore;University of Maryland Baltimore;;
USA;Maryland;Baltimore;University of Maryland Baltimore County;;
USA;Maryland;College Park;University of Maryland College Park;;
USA;Maryland;Princess Anne;University of Maryland Eastern Shore;;
USA;Maryland;Baltimore;University of Maryland University College;;
USA;Maryland;Annapolis;;Washington Bible College;
USA;Maryland;Chestertown;;Washington College;
USA;Maryland;Stevenson;;Villa Julie College;
USA;Maine;Lewiston;;Bates College;
USA;Maine;Brunswick;;Bowdoin College;
USA;Maine;Waterville;;Colby College;
USA;Maine;Bar Harbor;;College of the Atlantic;
USA;Maine;Bangor;;Husson College;
USA;Maine;Portland;;Maine College of Art ;
USA;Maine;Castine;;Maine Maritime Academy;
USA;Maine;Maine ;;Saint Joseph's College;
USA;Maine;Waterville;;Thomas College;
USA;Maine;Unity;;Unity College;
USA;Maine;Bangor;University of Maine System;;
USA;Maine;Augusta;University of Maine at Augasta;;
USA;Maine;Farmington;University of Maine Farmington;;
USA;Maine;Fort Kent;University of Maine Fort Kent ;;
USA;Maine;Machias;University of Maine Machias;;
USA;Maine;Orono;University of Maine Orono;;
USA;Maine;Presque Isle;University of Maine Presque Isle;;
USA;Maine;Portland;University of Maine School of Law;;
USA;Maine;Portland;University of Southern Maine;;
USA;Maine;Portland;University of New England;;
USA;Massachusetts;Springfield;;American International College;
USA;Massachusetts;Amherst;;Amherst College;
USA;Massachusetts;Newton;;Andover Newton Theological School;
USA;Massachusetts;Paxton;;Anna Maria College;
USA;Massachusetts;Worcester;;Assumption College;
USA;Massachusetts;Lancaster;;Atlantic Union College;
USA;Massachusetts;Babson Park;;Babson College;
USA;Massachusetts;Longmeadow;;Bay Path College;
USA;Massachusetts;Leicester;;Becker Colleg;
USA;Massachusetts;Boston;;Benjamin Franklin Institute of Technikogy;
USA;Massachusetts;Waltham;;Bently College;
USA;Massachusetts;Boston;;Berklee College of Music ;
USA;Massachusetts;Boston;;Boston Archtectural College;
USA;Massachusetts;Chestnut Hill;;Boston College;
USA;Massachusetts;Boston;;Boston Conservatory;
USA;Massachusetts;Brookline;;Boston Graduate School of Psychoanalysis;
USA;Massachusetts;Boston;Boston University ;;
USA;Massachusetts;Waltham;Brandeis University ;;
USA;Massachusetts;Bridgewater;;Bridgewater State College;
USA;Massachusetts;Cambridge;;Cambridge College;
USA;Massachusetts;Worcester;Clark University;;
USA;Massachusetts;Worcester;;College of the Holy Cross ;
USA;Massachusetts;Worcester;;Curry College;
USA;Massachusetts;Quincy;;Eastern Nazarene College;
USA;Massachusetts;Chicopee;;Elms College;
USA;Massachusetts;Boston;;Emerson College;
USA;Massachusetts;Boston;;Emmanuel College;
USA;Massachusetts;Beverly;;Endicott College;
USA;Massachusetts;Boston;;Fisher College;
USA;Massachusetts;Fitchburg;;Fitchburg State College;
USA;Massachusetts;Framingham;;Framingham State College;
USA;Massachusetts;Wenham;;Gordon College;
USA;Massachusetts;South Hamilton;;Gordon -Conwell Theological Seminary;
USA;Massachusetts;Amherst;;Hampshire College;
USA;Massachusetts;Petersham;Harvard University;;
USA;Massachusetts;Newton;;Hebrew College;
USA;Massachusetts;Brighton;;Hult International Business School;
USA;Massachusetts;Auburndale;;Lasell College;
USA;Massachusetts;Cambridge;;Lesley College;
USA;Massachusetts;Boston;;Massachusetts College of Arts;
USA;Massachusetts;North Adams;;Massachusetts College of Liberal Arts;
USA;Massachusetts;Boston;;Massachusetts College of Pharmacy & Health Sciences;
USA;Massachusetts;Boston;;Massachusetts Institute of Technology;
USA;Massachusetts;Buzzards Bay;;Massachusetts Maritime Academy;
USA;Massachusetts;West Roxbury;;Massachusetts School of Professianal Psychology;
USA;Massachusetts;Andover;;Merrimack College;
USA;Massachusetts;South Hadley;;Mount Holyoke College;
USA;Massachusetts;Newton;;Mount Ida College ;
USA;Massachusetts;Boston;;New England College of Optometry;
USA;Massachusetts;Boston;;New England Conservatory of Music;
USA;Massachusetts;Brookline;;Newbury College;
USA;Massachusetts;Southborough;;Nichols College;
USA;Massachusetts;Boston;Northeastern University ;;
USA;Massachusetts;Chestnut Hill;;Pine Manor College;
USA;Massachusetts;Weston;;Regis College;
USA;Massachusetts;Salem;;Salem State College;
USA;Massachusetts;Boston;;Simmonse College;
USA;Massachusetts;Great Barrington;;Simon's Rock College;
USA;Massachusetts;Northampton;;Smith College;
USA;Massachusetts;Springfield;;Springfield College;
USA;Massachusetts;Easton;;Stonehill College;
USA;Massachusetts;Boston;Suffolk University ;;
USA;Massachusetts;Boston;Tufts university;;
USA;Massachusetts;Waltham;University of Massachusetts System;;
USA;Massachusetts;Amherst;University of Massachusetts Amherst;;
USA;Massachusetts;Boston;University of Massachusetts Boston;;
USA;Massachusetts;North Dartmouth;University of Massachusetts Darmouth;;
USA;Massachusetts;Lowell;University of Massachusetts Lowell;;
USA;Massachusetts;Worcester;University of Massachusetts Medical School at Worcester;;
USA;Massachusetts;Wellesley;;Wellesley College;
USA;Massachusetts;Boston;;Wentworth Institute of Technology;
USA;Massachusetts;Springfield;;Western New England College;
USA;Massachusetts;Springfield;;Westfield  State College;
USA;Massachusetts;Norton;;Wheaton College;
USA;Massachusetts;Boston;;Wheelock College;
USA;Massachusetts;Williamstown;;Williams College;
USA;Massachusetts;Worcester;;Worcester Politechnic Institute ;
USA;Massachusetts;Worcester;;Worcester State College;
USA;Minnesota;Richfield;;Alfred Adler Institute;
USA;Minnesota;Minneapolis;;Augsburg College;
USA;Minnesota;Mankato;;Bethany Lutheran College;
USA;Minnesota;Saint Paul;Bethel University & Seminary;;
USA;Minnesota;Minneapolis;Capella University ;;
USA;Minnesota;Northfield;;Carleton College;
USA;Minnesota;St. Joseph;;College of Saint Benedict;
USA;Minnesota;Saint Paul;;College of Saint Catherine ;
USA;Minnesota;Duluth;;College of Saint Scholastica ;
USA;Minnesota;St Paul;;College of Visual Arts ;
USA;Minnesota;Moorhead;;Concordia  College-Moorhead;
USA;Minnesota;St Paul;Concordia University-Saint Paul ;;
USA;Minnesota;Rochester;;Crossroads College;
USA;Minnesota;St. Bonifacius;;Crown College;
USA;Minnesota;Minneapolis;;Dunwoody College of Technology ;
USA;Minnesota;Saint Peter;;Gustavus Adolphus College;
USA;Minnesota;Saint Paul;Hamline University;;
USA;Minnesota;Center City;;Hazelden Graduate School of Addiction Studies;
USA;Minnesota;St. Paul;;Luther Seminary;
USA;Minnesota;St Paul;;Macalester College;
USA;Minnesota;New Ulm;;Martin Luther College;
USA;Minnesota;Rochester;;Mayo Clinic College of Medicine;
USA;Minnesota;St Paul;;Minnesota State College & University System;
USA;Minnesota;Bemidji;Bemidji State University ;;
USA;Minnesota;St Paul;Metropolitan State University ;;
USA;Minnesota;Mankato;Minnesota State University, Mankato;;
USA;Minnesota;Moorhead;Minnesota State University, Moorhead;;
USA;Minnesota;Marshall;Southwest Minnesota State University ;;
USA;Minnesota;Saint Cloud;Saint Cloud State University ;;
USA;Minnesota;Winona;Winona State University;;
USA;Minnesota;;North Central University ;;
USA;Minnesota;Minneapolis;North Central University ;;
USA;Minnesota;Roseville;;Northwestern College;
USA;Minnesota;Bloomington;Northwestern Health Sciences University;;
USA;Minnesota;Bemidji;;Oak Hills Christian College;
USA;Minnesota;Owatonna;;Pillsbury  Baptist Bible College;
USA;Minnesota;Lake Elmo;;Rasmussen College;
USA;Minnesota;Collegeville;Saint John's University;;
USA;Minnesota;Winona;Saint Mary's University of Minnesota ;;
USA;Minnesota;Northfield;;Saint Olaf College;
USA;Minnesota;Saint Paul;;United Theological Seminary of the Twin Cities;
USA;Minnesota;;University of Minnesota System;;
USA;Minnesota;Crookston;University of Minnesota Crookston ;;
USA;Minnesota;Duluth;University of Minnesota Duluth;;
USA;Minnesota;Morris;University of Minnesota Morris;;
USA;Minnesota;Minneapolis;University of Minnesota Twin Cities;;
USA;Minnesota;Saint Paul;University of Saint Thomas;;
USA;Minnesota;Minneapolis;Walden University;;
USA;Missouri;Kirksville;A.T. Still University of Health Sciences;;
USA;Missouri;St Louis;;Aquinas Institute of Theology ;
USA;Missouri;Springfield;;Assemblies of God Theological Seminary ;
USA;Missouri;Kansas;Avila University ;;
USA;Missouri;Springfield;;Baptist Bible College;
USA;Missouri;Kansas ;;Calvary Bible College & Theological Seminary ;
USA;Missouri;Springfield;;Central Bible College;
USA;Missouri;Moberly;;Central Christian College of Bible;
USA;Missouri;Fayette;Central Methodist University ;;
USA;Missouri;St Louis;;Chamberlian College of Nursing;
USA;Missouri;Point Lookout;;College of the Ozarks ;
USA;Missouri;Rolla;;Columbia College ;
USA;Missouri;Conception;;Conseption Seminary College;
USA;Missouri;St Louis;;Concordia Seminary-Saint Louis;
USA;Missouri;St. Louis;;Covenant Theological Seminary;
USA;Missouri;Springfield;;Cox College of Nursing & Health Sciences;
USA;Missouri;Canton;;Culver-Stockton College;
USA;Missouri;Kansas ;DeVry university-Kansas City;;
USA;Missouri;Springfield;Drury University ;;
USA;Missouri;Webster Groves;;Eden  Theological Seminary ;
USA;Missouri;Springfield;Evangel University ;;
USA;Missouri;Clayton;Fontbonne University ;;
USA;Missouri;Springfield;;Forest Institute of Professional Psychology;
USA;Missouri;Saint Louis;;Goldfarb School of Nursing at Barnes-Jewish College;
USA;Missouri;Hannibal;;Hannibal-Lagrange College;
USA;Missouri;St Louis;;Harris-Stowe State University ;
USA;Missouri;Kansas ;;Kansas City Art Institute;
USA;Missouri;Kansas ;Kansas City University of Medicine & Biosciences;;
USA;Missouri;St Louis;;Kenrick-Glennon Seminary ;
USA;Missouri;Jefferson ;Lincoln University ;;
USA;Missouri;St Charles;Lindenwood University ;;
USA;Missouri;Chesterfield;Logan University;;
USA;Missouri;Fenton;Maryville University of Saint Louis;;
USA;Missouri;Kansas ;;Midwestern Baptist Theological Seminary ;
USA;Missouri;Creve Coeur;Missouri Baptist University ;;
USA;Missouri;Joplin;Missouri Southern State University ;;
USA;Missouri;Springfield;Missouri State University ;;
USA;Missouri;Marshall;;Missouri Valley College;
USA;Missouri;St Joseph;Missouri Western State University ;;
USA;Missouri;Maryville;Northwest Missouri State University ;;
USA;Missouri;Joplin;;Ozark Christian College;
USA;Missouri;Parkville;Park University ;;
USA;Missouri;Kansas ;;Research College of Nursing ;
USA;Missouri;Kansas ;Rockhurst University ;;
USA;Missouri;St Louis;;Saint Louis College of Pharmacy;
USA;Missouri;St Louis;Saint Louis University ;;
USA;Missouri;Kansas ;;Saint Luke's College;
USA;Missouri;Kansas ;;Saint Paul School of Theology ;
USA;Missouri;Cape Girardeau;Southeast Missouri State University ;;
USA;Missouri;Bolivar;Southwest Baptist University ;;
USA;Missouri;Columbia;;Stephens College;
USA;Missouri;Kirksville;Truman State University ;;
USA;Missouri;Warrensburg;University of Central Missouri ;;
USA;Missouri;Columbia;University of Missouri System ;;
USA;Missouri;Columbia;University of Missouri Columbia ;;
USA;Missouri;Kansas ;University of Missouri Kansas City;;
USA;Missouri;Rolla;Missouri University of Science & Technology;;
USA;Missouri;St Louis;University of Missouri Saint Louis;;
USA;Missouri;St Louis;Washington University in Saint Louis ;;
USA;Missouri;Webster Groves;Webster University;;
USA;Missouri;Fulton;;Westminster College;
USA;Missouri;Liberty;;William Jewell College;
USA;Missouri;Fulton;William Woods University ;;
USA;New Hampshire;Keene;;Antioch New England;
USA;New Hampshire;Chester;;Chester College of New England;
USA;New Hampshire;New London;;Coldy-Sawyer College;
USA;New Hampshire;Nashua;;Daniel Webster College;
USA;New Hampshire;Hanover;;Dartmounth College;
USA;New Hampshire;Manchester;Franklin Pierce University ;;
USA;New Hampshire;Concord;;Franklin Pierce Law Center ;
USA;New Hampshire;Concord;;Granite State College;
USA;New Hampshire;Keene;;Keene State College;
USA;New Hampshire;Henniker;;New England College;
USA;New Hampshire;Plymouth;;Plymounth State College;
USA;New Hampshire;Nashua;;River College;
USA;New Hampshire;Manchester;;Saint Anselm College;
USA;New Hampshire;Manchester;Southern New Hampshire University ;;
USA;New Hampshire;Manchester;;The Thomas More College of Liberal Arts ;
USA;New Hampshire;Durham;University of New Hampshire ;;
USA;New Hampshire;Manchester;University of New Hampshire at Manchester;;
USA;Nevada;Ely;;Great Basin College;
USA;Nevada;Incline Village;;Sierra Nevada College;
USA;Nevada;Las Vegas;University of Nevada-Las Vegas;;
USA;Nevada;Reno;University of Nevada-Reno;;
USA;New Mexico;Santa Fe;;College of Santa Fe;
USA;New Mexico;Portales;Eastern New  Mexico University ;;
USA;New Mexico;Santa Fe;;Institute of American Indian Arts;
USA;New Mexico;Socorro;;New Mexico Institute of Mining & Technology ;
USA;New Mexico;Rio Rancho;New Mexico Highland University ;;
USA;New Mexico;Albuquerque;New Mexico State University ;;
USA;New Mexico;Santa Fe;;Saint John's College-Santa Fe;
USA;New Mexico;Santa Fe;;Southwestern College;
USA;New Mexico;Santa Fe;University Of New Mexico ;;
USA;New Mexico;Hobbs;University of the Southwest;;
USA;New Mexico;Silver ;Western New Mexico University;;
USA;New Jersey;Woodbridge;;Berkeley College;
USA;New Jersey;Bloomfield;;Bloomfield College;
USA;New Jersey;Caldwell;;Caldwell College;
USA;New Jersey;Hackettstown;;Centenary College  ;
USA;New Jersey;Trenton;;The College of New Jersey;
USA;New Jersey;Morristown;;College of Saint Elizabeth ;
USA;New Jersey;Madison;Drew University ;;
USA;New Jersey;Madison;Fairleigh Dickinson University;;
USA;New Jersey;Lodi;;Felician College;
USA;New Jersey;Lakewood;;Goergian Court College;
USA;New Jersey;Union;Kean University ;;
USA;New Jersey;West Long Branch;Monmouth University ;;
USA;New Jersey;Montclair;Montclair State University ;;
USA;New Jersey;Jersey ;New Jersey City University ;;
USA;New Jersey;Newark;;New Jersey Institute of Technology;
USA;New Jersey;Princeton;Princeton University ;;
USA;New Jersey;Mahwah;;Ramapo College;
USA;New Jersey;Pomona;;Richard Stockton College of New Jersey;
USA;New Jersey;;Rider University ;;
USA;New Jersey;Glassboro;Rowan University ;;
USA;New Jersey;Camden;Rurgers University;;http://www.rutgers.edu/
USA;New Jersey;Camden;Rurgers University Camden ;;
USA;New Jersey;New Bruswick/Piscataway;Rurgers University New Bruswick/Piscataway;;
USA;New Jersey;Newark;Rurgers University Newark;;
USA;New Jersey;Jersey ;;Saint Peter's College;
USA;New Jersey;South Orange;Seton Hall University ;;
USA;New Jersey;Hoboken;;Stevens Institute of Technology ;
USA;New Jersey;Trenton;;Thomas Edison State College;
USA;New Jersey;Edison;University of Medicine & Dentistry of New Jersey;;
USA;New Jersey;Wayne;William Paterson University ;;
USA;Michigan;Adrian;;Adrian College;
USA;Michigan;Albion;;Albion College;
USA;Michigan;Alma;;Alma College;
USA;Michigan;Berrien Springs;Andrews University ;;
USA;Michigan;Grand Rapids;;Aquinas College;
USA;Michigan;Owosso;;Baker College;
USA;Michigan;Grand Rapids;;Calvin College;
USA;Michigan;Mount Pleasant;Central Michigan University ;;
USA;Michigan;Howell;Cleary University ;;
USA;Michigan;Detroit;;College of Creative Studies ;
USA;Michigan;Ann Arbor;;Concodia College-Ann Arbor ;
USA;Michigan;Grand Rapids;Cornerstone University ;;
USA;Michigan;Bloomfield Hills;;Cranbrook Academy of Art ;
USA;Michigan;Grand Rapids;Davenport University ;;
USA;Michigan;Ypsilanti;Eastern Michigan University ;;
USA;Michigan;Big Rapids;Ferris State University ;;
USA;Michigan;Grand Rapids;;Kendall College of Art & Design ;
USA;Michigan;Hancock;Finlandia University ;;
USA;Michigan;Wyoming;;Grace Bible College ;
USA;Michigan;Grand Rapids;Grand Valley State University ;;
USA;Michigan;Lansing;;Great Lakes Christian College ;
USA;Michigan;Hillsdale;;Hillsdale  College;
USA;Michigan;Holland;;Hope College;
USA;Michigan;Kalamazoo;;Kalamazoo College;
USA;Michigan;Flint;Kettering University ;;
USA;Michigan;Grand Rapids;;Kuyper College;
USA;Michigan;Sault Ste Marie;Lake Superior State University ;;
USA;Michigan;Southfield;Lawrence Technological University ;;
USA;Michigan;Livonia;Madonna University ;;
USA;Michigan;Detroit;;Marygrove College;
USA;Michigan;Farmington Hills;;Michigan School of Professional Psychology ;
USA;Michigan;East Lansing;Nmichigan State University ;;
USA;Michigan;Greenville;Michigan Technological University;;
USA;Michigan;Battle Creek;;Miller College;
USA;Michigan;Marquette;Northern Michigan University ;;
USA;Michigan;Cedar Hill;Northwood University ;;
USA;Michigan;Rochester;Oakland University ;;
USA;Michigan;Olivet;;Olivet College ;
USA;Michigan;;;Rochester College;
USA;Michigan;Detroit;;Sacred Heart Major Seminary ;
USA;Michigan;Chesterfield;Saginaw Valley State University ;;
USA;Michigan;Adrian;Siena Heighs University ;;
USA;Michigan;Lambertville;Spring Arbor University ;;
USA;Michigan;Grand Rapids;;Thomas M. Cooley Law School;
USA;Michigan;Detroit;University of Detroit Mercy ;;
USA;Michigan;Chelsea;University of Michigan System;;
USA;Michigan;Ann Arbor;University of Michigan Ann Arbor;;
USA;Michigan;Dearborn;University of Michigan Dearborn;;
USA;Michigan;Flint;University of Michigan Flint;;
USA;Michigan;Troy;;Walsh College;
USA;Michigan;Detroit;Wayne State University ;;
USA;Michigan;Detroit;Western Michigan University ;;
USA;Mississippi;Raymond;Alcorn State University ;;
USA;Mississippi;Jackson;;Belhaven College;
USA;Mississippi;Blue Mountain;;Blue Mountain College ;
USA;Mississippi;Cleveland;Delta State University ;;
USA;Mississippi;Jackson;Jackson State University ;;
USA;Mississippi;Kosciusko;;Magnolia Bible College;
USA;Mississippi;Jackson;;Millsaps College;
USA;Mississippi;Clinton;;Mississippi College;
USA;Mississippi;Miss State;Mississippi State University;;
USA;Mississippi;Columbus;Mississippi University for Women;;
USA;Mississippi;Greenwood;Mississippi Valley State University ;;
USA;Mississippi;Holly Springs;;Rust College;
USA;Mississippi;Tougaloo;;Tougaloo College;
USA;Mississippi;University;University of Mississippi ;;
USA;Mississippi;Jackson;University of Mississippi Medical Center ;;
USA;Mississippi;Hattiesburg;University of southernMississippi;;
USA;Mississippi;Gulfport;;William Carey College;
USA;Montana;Helena;;Carroll College;
USA;Montana;Bozeman;Montana State University ;;
USA;Montana;Billings;Montana State University Billings ;;
USA;Montana;;Montana State University Bozeman;;
USA;Montana;Havre;Montana State University Northern;;
USA;Montana;Billings;;Rocky Mountain College  ;
USA;Montana;Pablo;;Salish Kootenai College;
USA;Montana;Great Falls;University of Great Falls ;;
USA;Montana;Missoula;University of Montana System ;;
USA;Montana;Butte;University of Montana, Montana Tech;;
USA;Montana;Missoula;University of Montana-Missoula;;
USA;Montana;Dillon;University of Montana-Western;;
USA;Nebraska;Bellevue;Bellevue University ;;
USA;Nebraska;Chadron;;Chadron State College;
USA;Nebraska;Omaha;;Clarkson College;
USA;Nebraska;Omaha;;College of Saint Mary ;
USA;Nebraska;Seward;Concordia University-Nebraska;;
USA;Nebraska;Omaha;Creighton University ;;
USA;Nebraska;Blair;;Dana College;
USA;Nebraska;Crete;;Doane College;
USA;Nebraska;Omaha;Grace University ;;
USA;Nebraska;Hastings;;Hastings College;
USA;Nebraska;Fremont;;Midland Lutheran College;
USA;Nebraska;Norfolk;;Nebraska Christian College;
USA;Nebraska;Omaha;;Nebraska Methodist College;
USA;Nebraska;Lincoln;Nebraska Wesleyan University ;;
USA;Nebraska;Peru;;Peru State College;
USA;Nebraska;Lincoln;;Union College;
USA;Nebraska;Lincoln;University of Nebraska System ;;
USA;Nebraska;Kearney;University of Nebraska Kearney;;
USA;Nebraska;Lincoln;University of Nebraska Lincoln;;
USA;Nebraska;Omaha;University of Nebraska Medical Center ;;
