Country;State/Province;City;University;College;Web Site;;
USA;New York;;;Unification Theological Seminary ;;;Unification Theological Seminary
USA;New York;;;Union College;;;Union College
USA;New York;;;Union Theological Seminary ;;;Union Theological Seminary
USA;New York;;;United States Merchant Marine Academy;;;United States Merchant Marine Academy
USA;New York;;;United States Military Academy;;;United States Military Academy
USA;New York;;University of Rochester;;;;University of Rochester
USA;New York;;Utica College of Syracuse University ;;;;Utica College of Syracuse University
USA;New York;;;Vassar College;;;Vassar College
USA;New York;;;Yaughn College of Aeronautics & Technology;;;Vaughn College of Aeronautics & Technology
USA;New York;;;Wagner College;;;Wagner College
USA;New York;;;Webb Institute;;;Webb Institute
USA;New York;;;Wells College;;;Wells College
USA;New York;;Yeshiva University ;;;;Yeshiva University
USA;North Dakota;;Dicknson State University ;;;;Dickinson State University
USA;North Dakota;;;Jamestown College ;;;Jamestown College
USA;North Dakota;;Mayville State University ;;;;Mayville State University
USA;North Dakota;;;Medcenter One College of Nursing;;;Medcenter One College of Nursing
USA;North Dakota;;Minot State University ;;;;Minot State University
USA;North Dakota;;North Dakota State University ;;;;North Dakota State University
USA;North Dakota;;;Trinity Bible College;;;Trinity Bible College
USA;North Dakota;;University of Mary ;;;;University of Mary
USA;North Dakota;;University of North Dakota ;;;;University of North Dakota
USA;North Dakota;;Valley City State University ;;;;Valley City State University
USA;Ohio;;;Air Force Institute of Technology ;;;Air Force Institute of Technology
USA;Ohio;;;Antioch College;;;Antioch College
USA;Ohio;;;Art Academy of Cincinnati;;;Art Academy of Cincinnati
USA;Ohio;;Ashland University;;;;Ashland University
USA;Ohio;;;Baldwin-Wallace College;;;Baldwin-Wallace College
USA;Ohio;;Bowling Green State University ;;;;Bowling Green State University
USA;Ohio;;Bluffton University ;;;;Bluffton University
USA;Ohio;;Capital University ;;;;Capital University
USA;Ohio;;Case Western Reserve University ;;;;Case Western Reserve University
USA;Ohio;;Cedarville University;;;;Cedarville University
USA;Ohio;;Central University;;;;Central State University
USA;Ohio;;Cincinnati Christian University ;;;;Cincinnati Christian University
USA;Ohio;;;Cleveland Institute of Art;;;Cleveland Institute of Art
USA;Ohio;;;Cleveland Institute of Music;;;Cleveland Institute of Music
USA;Ohio;;Cleveland State University ;;;;Cleveland State University
USA;Ohio;;;College of Mount Saint Joseph;;;College of Mount Saint Joseph
USA;Ohio;;;The College of Wooster;;;The College of Wooster
USA;Ohio;;;Columbus College of Art & Design;;;Columbus College of Art & Design
USA;Ohio;;David N. Myers University;;;;David N. Myers University
USA;Ohio;;;Defiance College ;;;Defiance College
USA;Ohio;;Denison Unviersity ;;;;Denison University
USA;Ohio;;Franciscan Unviersity of Steubenville;;;;Franciscan University of Steubenville
USA;Ohio;;Franklin University;;;;Franklin University
USA;Ohio;;;Heidelberg College;;;Heidelberg College
USA;Ohio;;;Hiram College;;;Hiram College
USA;Ohio;;John Carroll University ;;;;John Carroll University
USA;Ohio;;Kent State University ;;;;Kent State University
USA;Ohio;;K;Kenyon College;;;Kenyon College
USA;Ohio;;;Lake Erie College;;;Lake Erie College
USA;Ohio;;;Laura & Alvin Siegal College of Judaic Studies;;;Laura & Alvin Siegal College of Judaic Studies
USA;Ohio;;;Lourdes College;;;Lourdes College
USA;Ohio;;;Malone College ;;;Malone College
USA;Ohio;;;Marietta College;;;Marietta College
USA;Ohio;;Miami University of Ohio;;;;Miami University of Ohio
USA;Ohio;;;Mount Union College;;;Mount Union College
USA;Ohio;;Mount Vernon Nazarene University ;;;;Mount Vernon Nazarene University
USA;Ohio;;;Muskingum College ;;;Muskingum College
USA;Ohio;;;Northeastern Ohio Universities College of Medicine ;;;Northeastern Ohio Universities College of Medicine
USA;Ohio;;;Notre Dame College ;;;Notre Dame College
USA;Ohio;;;Oberlin  College ;;;Oberlin College
USA;Ohio;;Ohio Christian University ;;;;Ohio Christian University
USA;Ohio;;Ohio Dominican University ;;;;Ohio Dominican University
USA;Ohio;;Ohio Northern University;;;;Ohio Northern University
USA;Ohio;;Ohio State Unviersity System ;;;;Ohio State University System
USA;Ohio;;Ohio State university Columbus;;;;Columbus
USA;Ohio;;Ohio State university Lima;;;;Lima
USA;Ohio;;Ohio State university Mansfield;;;;Mansfield
USA;Ohio;;Ohio State university Marion;;;;Marion
USA;Ohio;;Ohio University ;;;;Ohio University
USA;Ohio;;Ohio Wesleyan University ;;;;Ohio Wesleyan University
USA;Ohio;;;Otterbein College;;;Otterbein College
USA;Ohio;;Shawnee State University;;;;Shawnee State University
USA;Ohio;;Tiffin University;;;;Tiffin University
USA;Ohio;;Union Institute & University ;;;;Union Institute & University
USA;Ohio;;University of Akron;;;;University of Akron
USA;Ohio;;University of Cincinnati;;;;University of Cincinnati
USA;Ohio;;University of Dayton ;;;;University of Dayton
USA;Ohio;;The University of Findlay ;;;;The University of Findlay
USA;Ohio;;University of Northwestern Ohio ;;;;University of Northwestern Ohio
USA;Ohio;;University of Rio Grande;;;;University of Rio Grande
USA;Ohio;;University of Toledo;;;;University of Toledo
USA;Ohio;;University of Toledo Health Science Campus;;;;University of Toledo Health Science Campus
USA;Ohio;;Urbana University ;;;;Urbana University
USA;Ohio;;;Ursuline College;;;Ursuline College
USA;Ohio;;Walsh University ;;;;Walsh University
USA;Ohio;;Wilberforce University ;;;;Wilberforce University
USA;Ohio;;;Wilmington College;;;Wilmington College
USA;Ohio;;Wittenberg University ;;;;Wittenberg University
USA;Ohio;;Wright State University ;;;;Wright State University
USA;Ohio;;Xavier University ;;;;Xavier University
USA;Ohio;;Youngston State University;;;;Youngstown State University
USA;Oklahoma;;;Bacone College ;;;Bacone College
USA;Oklahoma;;Cameron University ;;;;Cameron University
USA;Oklahoma;;East Central University ;;;;East Central University
USA;Oklahoma;;Langston University;;;;Langston University
USA;Oklahoma;;Mid-Ameirca Christian University ;;;;Mid-America Christian University
USA;Oklahoma;;Northeastern State University ;;;;Northeastern State University
USA;Oklahoma;;Northeastern State University Broken Arrow Campus;;;;Broken Arrow campus
USA;Oklahoma;;Northeastern State University Muskogee Campus;;;;Muskogee campus
USA;Oklahoma;;Northwestern Oklahoma State University ;;;;Northwestern Oklahoma State University
USA;Oklahoma;;Oklahoma Batist University ;;;;Oklahoma Baptist University
USA;Oklahoma;;Oklahoma Christian University  ;;;;Oklahoma Christian University
USA;Oklahoma;;Oklahoma City Univeristy ;;;;Oklahoma City University
USA;Oklahoma;;Oklahoma Panhandle State University ;;;;Oklahoma Panhandle State University
USA;Oklahoma;;Oklahoma State University System;;;;Oklahoma State University System
USA;Oklahoma;;Oklahoma State University Center for Health Sciences;;;;Center for Health Sciences
USA;Oklahoma;;Oklahoma State University Stillwater;;;;Stillwater
USA;Oklahoma;;Oklahoma State University Tulsa;;;;Tulsa
USA;Oklahoma;;Oklahoma Wesleyan University ;;;;Oklahoma Wesleyan University
USA;Oklahoma;;Oral Roberts University ;;;;Oral Roberts University
USA;Oklahoma;;;Phillips Theological Seminary ;;;Phillips Theological Seminary
USA;Oklahoma;;Phillips University (closed July 1998);;;;Phillips University (closed July 1998)
USA;Oklahoma;;Rogers State University ;;;;Rogers State University
USA;Oklahoma;;Saint Gregory's Univesity ;;;;Saint Gregory's University
USA;Oklahoma;;Southeastern Oklahoma State University ;;;;Southeastern Oklahoma State University
USA;Oklahoma;;Southern Nazarene University ;;;;Southern Nazarene University
USA;Oklahoma;;Southwestern Christian Unviesity ;;;;Southwestern Christian University
USA;Oklahoma;;Southwestern Oklahoma State University ;;;;Southwestern Oklahoma State University
USA;Oklahoma;;University of Central Oklahoma ;;;;University of Central Oklahoma
USA;Oklahoma;;University of Oklahoma ;;;;University of Oklahoma
USA;Oklahoma;;University of Oklahoma Health Sciences Center;;;;University of Oklahoma Health Sciences Center
USA;Oklahoma;;University of Science & Arts of Oklahoma ;;;;University of Science & Arts of Oklahoma
USA;Oklahoma;;University of Tulsa;;;;University of Tulsa
USA;Oregon;;Art Institute of Portland;;;;Art Institute of Portland
USA;Oregon;;;Cascade College ;;;Cascade College
USA;Oregon;;Concordia University-Portland;;;;Concordia University-Portland
USA;Oregon;;;Corban College;;;Corban College
USA;Oregon;;Eastern Oregon University ;;;;Eastern Oregon University
USA;Oregon;;;Eugene Bible College;;;Eugene Bible College
USA;Oregon;;George Fox University ;;;;George Fox University
USA;Oregon;;;Lewis & Clark College;;;Lewis & Clark College
USA;Oregon;;;linfield College;;;Linfield College
USA;Oregon;;Marylhurst University ;;;;Marylhurst University
USA;Oregon;;;Mount Angel Seminary ;;;Mount Angel Seminary
USA;Oregon;;;Multnomah Bible College & Seminary ;;;Multnomah Bible College & Seminary
USA;Oregon;;;national College of Natural Medicine;;;National College of Natural Medicine
USA;Oregon;;Northwest Christian University;;;;Northwest Christian University
USA;Oregon;;Oregon Health & Science University ;;;;Oregon Health & Science University
USA;Oregon;;;Oregon Institute of Technology;;;Oregon Institute of Technology
USA;Oregon;;Oregon State University ;;;;Oregon State University
USA;Oregon;;;Pacific Nothwest College of art ;;;Pacific Northwest College of Art
USA;Oregon;;Pacific University;;;;Pacific University
USA;Oregon;;Portland State University ;;;;Portland State University
USA;Oregon;;;Reed College;;;Reed College
USA;Oregon;;Southern Oregon University;;;;Southern Oregon University
USA;Oregon;;University of Oregon;;;;University of Oregon
USA;Oregon;;University of Portland;;;;University of Portland
USA;Oregon;;;Warner Pacific College;;;Warner Pacific College
USA;Oregon;;Western Oregon University ;;;;Western Oregon University
USA;Oregon;;;Western Seminary;;;Western Seminary
USA;Oregon;;;Western State Chiropractic College;;;Western States Chiropractic College
USA;Oregon;;Willamette University ;;;;Willamette University
USA;Pennsylvania;;;Albright College;;;Albright College
USA;Pennsylvania;;;Sllegheny College;;;Allegheny College
USA;Pennsylvania;;;Alvernia College;;;Alvernia College
USA;Pennsylvania;;;American College;;;American College
USA;Pennsylvania;;Arcadia University ;;;;Arcadia University
USA;Pennsylvania;;;Art Institute of Pittsburgh ;;;Art Institute of Pittsburgh
USA;Pennsylvania;;;Baptist Bible College;;;Baptist Bible College
USA;Pennsylvania;;;Biblical Theological Seminary;;;Biblical Theological Seminary
USA;Pennsylvania;;Bloomsburg University of Pennsylvania;;;;Bloomsburg University of Pennsylvania
USA;Pennsylvania;;;Bryn Athyn College og the New Church ;;;Bryn Athyn College of the New Church
USA;Pennsylvania;;;Bryn Mawr College;;;Bryn Mawr College
USA;Pennsylvania;;Bucknell University ;;;;Bucknell University
USA;Pennsylvania;;;Cabrini College;;;Cabrini College
USA;Pennsylvania;;California University of Pennsylvania ;;;;California University of Pennsylvania
USA;Pennsylvania;;;Carlow College;;;Carlow College
USA;Pennsylvania;;Carnegie Mellon University;;;;Carnegie Mellon University
USA;Pennsylvania;;;Cedar Crest College ;;;Cedar Crest College
USA;Pennsylvania;;;Central Pennsylvania College;;;Central Pennsylvania College
USA;Pennsylvania;;;Chatham College;;;Chatham College
USA;Pennsylvania;;;Chestnut Hill College;;;Chestnut Hill College
USA;Pennsylvania;;Cheyney University ;;;;Cheyney University
USA;Pennsylvania;;Clarion University of Pennsylvania;;;;Clarion University of Pennsylvania
USA;Pennsylvania;;;College Misericordia;;;College Misericordia
USA;Pennsylvania;;;Curtis Institute of Music;;;Curtis Institute of Music
USA;Pennsylvania;;;Delaware Valley College;;;Delaware Valley College
USA;Pennsylvania;;DeSales Unviersity;;;;DeSales University
USA;Pennsylvania;;;Dickinson College;;;Dickinson College
USA;Pennsylvania;;Drexel University;;;;Drexel University
USA;Pennsylvania;;Duquesne University;;;;Duquesne University
USA;Pennsylvania;;East Stroudsburg University of Pen nsylvania;;;;East Stroudsburg University of Pennsylvania
USA;Pennsylvania;;Eastern University;;;;Eastern University
USA;Pennsylvania;;Edinboro University of Pennsylvania;;;;Edinboro University of Pennsylvania
USA;Pennsylvania;;;Elizabethtown College;;;Elizabethtown College
USA;Pennsylvania;;;Franklin & Marshall College;;;Franklin & Marshall College
USA;Pennsylvania;;Gannon University;;;;Gannon University
USA;Pennsylvania;;;Geneva College;;;Geneva College
USA;Pennsylvania;;;Gettysburg College;;;Gettysburg College
USA;Pennsylvania;;;Gratz College;;;Gratz College
USA;Pennsylvania;;;Grove City College;;;Grove City College
USA;Pennsylvania;;;Gwynedd Mercy College;;;Gwynedd Mercy College
USA;Pennsylvania;;;Haverford College in Pennsylvania;;;Haverford College in Pennsylvania
USA;Pennsylvania;;Holy Family University;;;;Holy Family University
USA;Pennsylvania;;;Immaculata College;;;Immaculata College
USA;Pennsylvania;;Indiana University of Pennsylvania;;;;Indiana University of Pennsylvania
USA;Pennsylvania;;;Juniata College;;;Juniata College
USA;Pennsylvania;;;Keystone College;;;Keystone College
USA;Pennsylvania;;;Kings College;;;Kings College
USA;Pennsylvania;;Kutztown University of Pennsylvania ;;;;Kutztown University of Pennsylvania
USA;Pennsylvania;;;La Roche College;;;La Roche College
USA;Pennsylvania;;;Lafayette College;;;Lafayette College
USA;Pennsylvania;;;Lake Erie College of Osteopathic Medicine;;;Lake Erie College of Osteopathic Medicine
USA;Pennsylvania;;;Lancaster Bible College;;;Lancaster Bible College
USA;Pennsylvania;;LaSalle University;;;;LaSalle University
USA;Pennsylvania;;;Lebanon Velley College;;;Lebanon Valley College
USA;Pennsylvania;;Lehigh University;;;;Lehigh University
USA;Pennsylvania;;Lincoln University ;;;;Lincoln University
USA;Pennsylvania;;Lock Haven University of Pennsylvania;;;;Lock Haven University of Pennsylvania
USA;Pennsylvania;;;Lycoming College ;;;Lycoming College
USA;Pennsylvania;;Mansfienld University of Pennsylvania ;;;;Mansfield University of Pennsylvania
USA;Pennsylvania;;Marywood University;;;;Marywood University
USA;Pennsylvania;;;Mercyhurst College;;;Mercyhurst College
USA;Pennsylvania;;;Messiah College ;;;Messiah College
USA;Pennsylvania;;Millersville University of Pennsylvania;;;;Millersville University of Pennsylvania
USA;Pennsylvania;;;Moore College of Art &Design ;;;Moore College of Art & Design
USA;Pennsylvania;;;Moravian College;;;Moravian College
USA;Pennsylvania;;;Mount Aloysius College;;;Mount Aloysius College
USA;Pennsylvania;;;Muhlenberg College ;;;Muhlenberg College
USA;Pennsylvania;;;Neumann College;;;Neumann College
USA;Pennsylvania;;;Peirce College;;;Peirce College
USA;Pennsylvania;;;Pennsylvania College of Art &Design;;;Pennsylvania College of Art & Design
USA;Pennsylvania;;;Pennsylvania College of ;;;Pennsylvania College of Optometry
USA;Pennsylvania;;Pennsylvania State University System;;;;Pennsylvania State University System
USA;Pennsylvania;;Pennsylvania State University Abington ;;;;Abington
USA;Pennsylvania;;Pennsylvania State University Altoona;;;;Altoona
USA;Pennsylvania;;Pennsylvania State University Beaver;;;;Beaver
USA;Pennsylvania;;Pennsylvania State University Berks;;;;Berks
USA;Pennsylvania;;Pennsylvania State University Brandywine;;;;Brandywine
USA;Pennsylvania;;;Pennsylvania State University College of Medicine;;;College of Medicine
USA;Pennsylvania;;Pennsylvania State University Dicknson School of Law;;;;Dickinson School of Law
USA;Pennsylvania;;Pennsylvania State University DuBios ;;;;DuBois
USA;Pennsylvania;;;Pennsylvania State University Erie, The Behrend College;;;Erie, The Behrend College
USA;Pennsylvania;;Pennsylvania State University Fayette, The Eberly Campus;;;;Fayette, The Eberly Campus
USA;Pennsylvania;;Pennsylvania State University Great Valley School of Graduate Professional Studies;;;;Great Valley School of Graduate Professional Studies
USA;Pennsylvania;;Pennsylvania State University Greater Allegheny;;;;Greater Allegheny
USA;Pennsylvania;;Pennsylvania State University Harrisburg ;;;;Harrisburg
USA;Pennsylvania;;Pennsylvania State University Hazleton;;;;Hazleton
USA;Pennsylvania;;Pennsylvania State University Lehigh Valley;;;;Lehigh Valley
USA;Pennsylvania;;Pennsylvania State University Mont Alto;;;;Mont Alto
USA;Pennsylvania;;Pennsylvania State University New Kensington ;;;;New Kensington
USA;Pennsylvania;;;Pennsylvania State University Pennsylvania College of Technology;;;Pennsylvania College of Technology
USA;Pennsylvania;;Pennsylvania State University Schuylkill ;;;;Schuylkill
USA;Pennsylvania;;Pennsylvania State University Shenango;;;;Shenango
USA;Pennsylvania;;Pennsylvania State University Park (main campus) ;;;;University Park (main campus)
USA;Pennsylvania;;Pennsylvania State University Wilkes-Barre;;;;Wilkes-Barre
USA;Pennsylvania;;Pennsylvania State University Worthington Scranton;;;;Worthington Scranton
USA;Pennsylvania;;Pennsylvania State University York;;;;York
USA;Pennsylvania;;philadelphia Biblical University;;;;Philadelphia Biblical University
USA;Pennsylvania;;Philadelphia university ;;;;Philadelphia University
USA;Pennsylvania;;;Pittsburgh Theolpgical Seminary;;;Pittsburgh Theological Seminary
USA;Pennsylvania;;Point Park University;;;;Point Park University
USA;Pennsylvania;;;Robert Morris College;;;Robert Morris College
USA;Pennsylvania;;;Rosemont College;;;Rosemont College
USA;Pennsylvania;;Saint Francis University ;;;;Saint Francis University
USA;Pennsylvania;;Saint Joseph's University;;;;Saint Joseph's University
USA;Pennsylvania;;;Saint Vincent College;;;Saint Vincent College
USA;Pennsylvania;;;Seton hill College ;;;Seton Hill College
USA;Pennsylvania;;Shippensburg University of Pennsylvania;;;;Shippensburg University of Pennsylvania
USA;Pennsylvania;;Slippery Rock University of Pennsylvania;;;;Slippery Rock University of Pennsylvania
USA;Pennsylvania;;Susquehanna University;;;;Susquehanna University
USA;Pennsylvania;;;Swarthmore College;;;Swarthmore College
USA;Pennsylvania;;Temple Univeristy ;;;;Temple University
USA;Pennsylvania;;;Thiel College ;;;Thiel College
USA;Pennsylvania;;Thomas Jefferson university ;;;;Thomas Jefferson University
USA;Pennsylvania;;;United States Army War College ;;;United States Army War College
USA;Pennsylvania;;University of Pennsylvania ;;;;University of Pennsylvania
USA;Pennsylvania;;University of Pittsburgh;;;;University of Pittsburgh
USA;Pennsylvania;;University of Pittsburgh Bradford;;;;Bradford
USA;Pennsylvania;;University of Pittsburgh Greensburg;;;;Greensburg
USA;Pennsylvania;;University of Pittsburgh Johnstown;;;;Johnstown
USA;Pennsylvania;;university of Scaranton;;;;University of Scranton
USA;Pennsylvania;;university of the Arts;;;;University of the Arts
USA;Pennsylvania;;University of the Sciences in Philadelphia;;;;University of the Sciences in Philadelphia
USA;Pennsylvania;;;Ursinus College;;;Ursinus College
USA;Pennsylvania;;;Valley Forge Christian College;;;Valley Forge Christian College
USA;Pennsylvania;;Villanova University ;;;;Villanova University
USA;Pennsylvania;;;Washington & Jefferson College ;;;Washington & Jefferson College
USA;Pennsylvania;;;Waynesburg College;;;Waynesburg College
USA;Pennsylvania;;West Chester University of Pennsylvania ;;;;West Chester University of Pennsylvania
USA;Pennsylvania;;;Westminster College;;;Westminster College
USA;Pennsylvania;;;Westminster Theological Seminary;;;Westminster Theological Seminary
USA;Pennsylvania;;Widener University ;;;;Widener University
USA;Pennsylvania;;Wilkes University ;;;;Wilkes University
USA;Pennsylvania;;;Wilson College;;;Wilson College
USA;Pennsylvania;;;York College of Pennsylvania ;;;York College of Pennsylvania
USA;Rhode Island;;Brown university ;;;;Brown University
USA;Rhode Island;;;Bryant College;;;Bryant College
USA;Rhode Island;;Johnson & Wales University ;;;;Johnson & Wales University
USA;Rhode Island;;;Naval War College;;;Naval War College
USA;Rhode Island;;;New England institute of Technology ;;;New England Institute of Technology
USA;Rhode Island;;;Providence College;;;Providence College
USA;Rhode Island;;;Rhode Island College ;;;Rhode Island College
USA;Rhode Island;;;Rhode Island School of Design ;;;Rhode Island School of Design
USA;Rhode Island;;Roger Williams University ;;;;Roger Williams University
USA;Rhode Island;;Salve Regina University;;;;Salve Regina University
USA;Rhode Island;;University of Rhode Island ;;;;University of Rhode Island
USA;South Carolina;;Allen University ;;;;Allen University
USA;South Carolina;;;Anderson College;;;Anderson College
USA;South Carolina;;;Benedict College;;;Benedict College
USA;South Carolina;;Charleston Southern University;;;;Charleston Southern University
USA;South Carolina;;;The Citadel ;;;The Citadel
USA;South Carolina;;Claflin University ;;;;Claflin University
USA;South Carolina;;Clemson University ;;;;Clemson University
USA;South Carolina;;Coastal Carolina University ;;;;Coastal Carolina University
USA;South Carolina;;;Coker College;;;Coker College
USA;South Carolina;;;College of Charleston;;;College of Charleston
USA;South Carolina;;;Columbia College ;;;Columbia College
USA;South Carolina;;Columbia International University ;;;;Columbia International University
USA;South Carolina;;;converse College;;;Converse College
USA;South Carolina;;;Erskine College;;;Erskine College
USA;South Carolina;;Francis Marion University ;;;;Francis Marion University
USA;South Carolina;;Furman University ;;;;Furman University
USA;South Carolina;;Johnson & Wales University-Charleston;;;;Johnson & Wales University-Charleston
USA;South Carolina;;Lander University ;;;;Lander University
USA;South Carolina;;;Limestone College;;;Limestone College
USA;South Carolina;;Medical University of South Carolina ;;;;Medical University of South Carolina
USA;South Carolina;;;Morris College;;;Morris College
USA;South Carolina;;;Newberry College;;;Newberry College
USA;South Carolina;;North Greenville University;;;;North Greenville University
USA;South Carolina;;;Presbyterian College;;;Presbyterian College
USA;South Carolina;;;Sherman College of Straight Chiropractic;;;Sherman College of Straight Chiropractic
USA;South Carolina;;South Carolina State University ;;;;South Carolina State University
USA;South Carolina;;Southern Wesleyan University;;;;Southern Wesleyan University
USA;South Carolina;;University of South Carolina System ;;;;University of South Carolina System
USA;South Carolina;;University of South Carolina Aiken;;;;Aiken
USA;South Carolina;;University of South Carolina Beaufort;;;;Beaufort
USA;South Carolina;;University of South Carolina Columbia;;;;Columbia
USA;South Carolina;;University of South Carolina Lancaster;;;;Lancaster
USA;South Carolina;;University of South Carolina Sumter;;;;Sumter
USA;South Carolina;;University of South Carolina Union;;;;Union
USA;South Carolina;;University of South Carolina Upstate;;;;Upstate
USA;South Carolina;;;Voorhees College;;;Voorhees College
USA;South Carolina;;Winthrop University ;;;;Winthrop University
USA;South Carolina;;;Wofford College;;;Wofford College
USA;South Dakota;;;Augustana College;;;Augustana College
USA;South Dakota;;Black Hills State University ;;;;Black Hills State University
USA;South Dakota;;Dakota State University ;;;;Dakota State University
USA;South Dakota;;Dakota Wesleyan University ;;;;Dakota Wesleyan University
USA;South Dakota;;;Mount Marty College;;;Mount Marty College
USA;South Dakota;;National American University ;;;;National American University
USA;South Dakota;;Northen State University ;;;;Northern State University
USA;South Dakota;;;Oglala Lakota College;;;Oglala Lakota College
USA;South Dakota;;;Presentation College;;;Presentation College
USA;South Dakota;;Sinte Gleska University ;;;;Sinte Gleska University
USA;South Dakota;;;Sioux Falls Seminary ;;;Sioux Falls Seminary
USA;South Dakota;;;South Dakota School of Mines & Technology;;;South Dakota School of Mines & Technology
USA;South Dakota;;South Dakota State University ;;;;South Dakota State University
USA;South Dakota;;University of Sioux Falls;;;;University of Sioux Falls
USA;South Dakota;;University of South Dakota;;;;University of South Dakota
USA;Tennessee;;;Aquinas College;;;Aquinas College
USA;Tennessee;;Austin Peay State University  ;;;;Austin Peay State University
USA;Tennessee;;;Baptist Memorial College of Health Sciences;;;Baptist Memorial College of Health Sciences
USA;Tennessee;;Belmont University;;;;Belmont University
USA;Tennessee;;;Bethel College;;;Bethel College
USA;Tennessee;;;Bryan College;;;Bryan College
USA;Tennessee;;;Carson-Newman College;;;Carson-Newman College
USA;Tennessee;;Christian Brothers University;;;;Christian Brothers University
USA;Tennessee;;;Church og God Theological Seminary;;;Church of God Theological Seminary
USA;Tennessee;;;Crichton College;;;Crichton College
USA;Tennessee;;Cumberland University ;;;;Cumberland University
USA;Tennessee;;East Tennessee Stete University ;;;;East Tennessee State University
USA;Tennessee;;;Emmanuel School of Religion ;;;Emmanuel School of Religion
USA;Tennessee;;Fisk University;;;;Fisk University
USA;Tennessee;;;Free Will Baptist Bible College;;;Free Will Baptist Bible College
USA;Tennessee;;Freed-Hardeman University ;;;;Freed-Hardeman University
USA;Tennessee;;;Johnson Bible College;;;Johnson Bible College
USA;Tennessee;;;King College;;;King College
USA;Tennessee;;Lambuth University ;;;;Lambuth University
USA;Tennessee;;;Lane College;;;Lane College
USA;Tennessee;;Lee University ;;;;Lee University
USA;Tennessee;;;LeMoyen-Owen College;;;LeMoyne-Owen College
USA;Tennessee;;Lincoln Memorial University ;;;;Lincoln Memorial University
USA;Tennessee;;Lipscomb University;;;;Lipscomb University
USA;Tennessee;;;Martin Methodist College;;;Martin Methodist College
USA;Tennessee;;;Maryville College;;;Maryville College
USA;Tennessee;;;Meharry Medical College;;;Meharry Medical College
USA;Tennessee;;;Memphis College of Art ;;;Memphis College of Art
USA;Tennessee;;;Memphis Theological Seminary ;;;Memphis Theological Seminary
USA;Tennessee;;;Mid-America Baptist Theological Seminary;;;Mid-America Baptist Theological Seminary
USA;Tennessee;;;Middle Tennessee School of Anesthesia;;;Middle Tennessee School of Anesthesia
USA;Tennessee;;Middle Tennessee State University ;;;;Middle Tennessee State University
USA;Tennessee;;;Milligan College ;;;Milligan College
USA;Tennessee;;;Rhodes College ;;;Rhodes College
USA;Tennessee;;;South College  ;;;South College
USA;Tennessee;;Southern Adventist University ; ;;;Southern Adventist University
USA;Tennessee;;;Southern College;;;Southern College
USA;Tennessee;;;Southern College of Optometry ;;;Southern College of Optometry
USA;Tennessee;;Tennessee State University ;;;;Tennessee State University
USA;Tennessee;;Tennessee Technological University ;;;;Tennessee Technological University
USA;Tennessee;;Tennessee Temple University ;;;;Tennessee Temple University
USA;Tennessee;;;Tennessee Wesleyan College;;;Tennessee Wesleyan College
USA;Tennessee;;Trevecca Nazarene University ;;;;Trevecca Nazarene University
USA;Tennessee;;;Tusculum College;;;Tusculum College
USA;Tennessee;;Union University ;;;;Union University
USA;Tennessee;;University of Memphis;;;;University of Memphis
USA;Tennessee;;University of Tennessee System;;;;University of Tennessee System
USA;Tennessee;;University of Tennessee Chattanooga;;;;Chattanooga
USA;Tennessee;;University of Tennessee Knoxville;;;;Knoxville
USA;Tennessee;;University of Tennessee Martin;;;;Martin
USA;Tennessee;;University of Tennessee Memphis ;;;;Memphis
USA;Tennessee;;University of the South ;;;;University of the South
USA;Tennessee;;Vanderbilt University ;;;;Vanderbilt University
USA;Texas;;Abilene Christian University ;;;;Abilene Christian University
USA;Texas;;Ambassador university (closed spring 1997);;;;Ambassador University (closed spring 1997)
USA;Texas;;Amberton University ;;;;Amberton University
USA;Texas;;;Arlington Baptist College;;;Arlington Baptist College
USA;Texas;;;Art Institute of Dallas;;;Art Institute of Dallas
USA;Texas;;;Art Institute of Houston;;;Art Institute of Houston
USA;Texas;;;Austin College;;;Austin College
USA;Texas;;;Austin Graduate School of Theology;;;Austin Graduate School of Theology
USA;Texas;;;Austin Presbyterian Theological Seminary ;;;Austin Presbyterian Theological Seminary
USA;Texas;;;Baptist missionary Association Theological Seminary ;;;Baptist Missionary Association Theological Seminary
USA;Texas;;;Baylor College of Medicine ;;;Baylor College of Medicine
USA;Texas;;Baylor University ;;;;Baylor University
USA;Texas;;;College of Saint Thomas More;;;College of Saint Thomas More
USA;Texas;;Concordia University-Texas;;;;Concordia University-Texas
USA;Texas;;;Criswell College;;;Criswell College
USA;Texas;;Dallas Baptist University ;;;;Dallas Baptist University
USA;Texas;;;Dallas Christian College;;;Dallas Christian College
USA;Texas;;;Dallas Theological Seminary ;;;Dallas Theological Seminary
USA;Texas;;DeVry University-Irving (Dallas);;;;DeVry University-Irving (Dallas)
USA;Texas;;East Texas Baptist University;;;;East Texas Baptist University
USA;Texas;;;Episcopal Theological Seminary of the Southwest;;;Episcopal Theological Seminary of the Southwest
USA;Texas;;Hardin-Simmons University ;;;;Hardin-Simmons University
USA;Texas;;Houston Baptist University ;;;;Houston Baptist University
USA;Texas;;Howard Payne University ;;;;Howard Payne University
USA;Texas;;Houston-Tillotson University;;;;Huston-Tillotson University
USA;Texas;;;Jarvis Christian College;;;Jarvis Christian College
USA;Texas;;leTourneau University ;;;;LeTourneau University
USA;Texas;;Lubbock Christian University ;;;;Lubbock Christian University
USA;Texas;;McMurry University ;;;;McMurry University
